statement_id,file_name,file_path,line,statement_type,statement_text_or_paraphrase,scope,v5_compatible,needs_repair
S0766,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,138,0.75 constant justification,Q_{\rm R2Q}\le0.305<0.75.,theorem_or_unspecified,True,False
S0767,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,149,0.75 constant justification,Q_{\rm R2Q}>0.75.,theorem_or_unspecified,True,False
S0768,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,156,0.75 constant justification,Q_{\rm R2Q}>0.75,theorem_or_unspecified,True,False
S0769,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,166,subthreshold non-obstruction statement,### Class N — Negative subthreshold rows,theorem_or_unspecified,True,False
S0770,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,171,0.75 constant justification,Q_{\rm R2Q}\le0.75.,theorem_or_unspecified,True,False
S0771,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,178,0.75 constant justification,"E_\theta<0,\ Q_{\rm R2Q}\le0.75",theorem_or_unspecified,True,False
S0772,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,184,subthreshold non-obstruction statement,Thus negative subthreshold rows are repaid / non-surviving / finite-certified / numerically neutralized.,theorem_or_unspecified,True,False
S0773,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,200,certificate result statement,Thus there are no surviving unrepaid accumulation paths in the audited row-level B3 table.,candidate_set,True,False
S0774,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,224,certificate result statement,Thus there is no neutral leftover case in the audited row set.,candidate_set,True,False
S0775,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,361,certificate result statement,"W_J>1040,\ h<800, & K_{\rm prime}\le65\text{ by finite sampled-grid certificate.}",theorem_or_unspecified,True,False
S0776,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,366,certificate result statement,The short-block certificate rows are:,theorem_or_unspecified,True,False
S0777,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,384,0.75 constant justification,65-K_{\rm prime}=0.7501140883.,theorem_or_unspecified,True,False
S0778,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,389,continuous/discrete scope statement,## 7. EndpointMotion DirectThresholdSign Closure,theorem_or_unspecified,True,False
S0779,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,395,0.75 constant justification,Q_{\rm R2Q}>0.75,theorem_or_unspecified,True,False
S0780,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,404,0.75 constant justification,Q_{\rm R2Q}>0.75,theorem_or_unspecified,True,False
S0781,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,406,0.75 constant justification,Q_{\Delta D}>0.75,theorem_or_unspecified,True,False
S0782,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,422,0.75 constant justification,"Q_{\rm R2Q}=0.75685966,",theorem_or_unspecified,True,False
S0783,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,426,0.75 constant justification,"Q_{\Delta D}=0.74670767<0.75,",theorem_or_unspecified,True,False
S0784,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,439,continuous/discrete scope statement,| candidate | \(Q_{\rm R2Q}\) | \(Q_{\Delta D}\) | \(E_\theta\) |,candidate_set,True,False
S0785,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,443,0.75 constant justification,| `hexc_00040` | 0.75685966 | 0.74670767 | -1617.0683 |,theorem_or_unspecified,True,False
S0786,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,455,continuous/discrete scope statement,Positive endpoint rows satisfy:,theorem_or_unspecified,True,False
S0787,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,483,0.75 constant justification,Q_{\rm R2Q}\le0.305<0.75.,theorem_or_unspecified,True,False
S0788,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,498,0.75 constant justification,Q_{\rm R2Q}\le0.75.,theorem_or_unspecified,True,False
S0789,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,504,subthreshold non-obstruction statement,"\text{negative subthreshold rows}=145,",theorem_or_unspecified,True,False
S0790,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,508,subthreshold non-obstruction statement,"\text{post-}P_0\text{ negative subthreshold rows}=21,",theorem_or_unspecified,True,False
S0791,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,512,subthreshold non-obstruction statement,\text{surviving unrepaid negative subthreshold rows}=0.,theorem_or_unspecified,True,False
S0792,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,537,0.75 constant justification,"E_\theta<0,\ Q_{\rm R2Q}\le0.75",theorem_or_unspecified,True,False
S0793,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,643,certificate result statement,in the audited row set.,candidate_set,True,False
S0794,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,647,certificate result statement,## 12. Finite Certificates,theorem_or_unspecified,True,False
S0795,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,649,certificate result statement,Finite certificates remain part of the proof/certificate stack.,theorem_or_unspecified,True,False
S0796,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,655,subthreshold non-obstruction statement,3. finite negative subthreshold rows;,theorem_or_unspecified,True,False
S0797,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,659,certificate result statement,Known finite/certificate rows or families mentioned in this stack include:,theorem_or_unspecified,True,False
S0798,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,670,certificate result statement,- Short high-weight certificate set:,theorem_or_unspecified,True,False
S0799,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,680,subthreshold non-obstruction statement,- finite-zone negative subthreshold rows:,theorem_or_unspecified,True,False
S0800,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,686,certificate result statement,A separate finite certificate index should collect these.,theorem_or_unspecified,True,False
S0801,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,691,certificate result statement,Prime_Mesh_R2Q_FiniteCertificate_Index_v1.md,theorem_or_unspecified,True,False
S0802,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,726,0.75 constant justification,Q_{\rm R2Q}\le0.305<0.75.,theorem_or_unspecified,True,False
S0803,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,729,direct threshold sign compatibility,6. Direct threshold sign:,theorem_or_unspecified,True,False
S0804,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,731,0.75 constant justification,Q_{\rm R2Q}>0.75,theorem_or_unspecified,True,False
S0805,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,736,subthreshold non-obstruction statement,7. Negative subthreshold O2:,theorem_or_unspecified,True,False
S0806,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,738,0.75 constant justification,"E_\theta<0,\ Q_{\rm R2Q}\le0.75",theorem_or_unspecified,True,False
S0807,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,755,first-crossing obstruction definition,"10. Therefore the local row-level obstruction system has no positive threshold, no surviving unrepaid negative subthreshold obstruction, no B3 tail accumulation, and no neutral leftover.",theorem_or_unspecified,True,False
S0808,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,755,subthreshold non-obstruction statement,"10. Therefore the local row-level obstruction system has no positive threshold, no surviving unrepaid negative subthreshold obstruction, no B3 tail accumulation, and no neutral leftover.",theorem_or_unspecified,True,False
S0809,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,769,continuous/discrete scope statement,The Prime Mesh/R2Q program aims to show that the local R2Q obstruction system prevents first crossing / forbidden endpoint behavior sufficient to imply the RH-scale bound.,theorem_or_unspecified,True,False
S0810,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,771,certificate result statement,This final step remains conditional on the correctness of the global bridge from the audited local row stack to the classical global statement.,candidate_set,True,False
S0811,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,777,certificate result statement,The following are closed in the audited/certificate stack:,candidate_set,True,False
S0812,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,781,certificate result statement,| H-Exc | closed sampled-grid/certificate |,theorem_or_unspecified,True,False
S0813,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,782,certificate result statement,| PrimeShockBridge | closed sampled-grid/certificate |,theorem_or_unspecified,True,False
S0814,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,783,direct threshold sign compatibility,| Direct threshold sign | closed |,theorem_or_unspecified,True,False
S0815,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,784,0.75 constant justification,| Positive harmlessness | closed with \(0.305<0.75\) |,theorem_or_unspecified,True,False
S0816,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,788,certificate result statement,"| finite-zone rows | certificate-covered, but need final index |",theorem_or_unspecified,True,False
S0817,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,799,certificate result statement,1. **FiniteCertificate Index**,theorem_or_unspecified,True,False
S0818,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,800,certificate result statement,- collect every finite/certificate row and family;,theorem_or_unspecified,True,False
S0819,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,808,certificate result statement,"- convert the conditional assembly into clean definitions, lemmas, theorem statements, and proof/certificate references.",theorem_or_unspecified,True,False
S0820,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,811,certificate result statement,- replace finite certificates with symbolic lemmas where possible;,theorem_or_unspecified,True,False
S0821,Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,C:\Users\jhegy\source\repos\prime-mesh-theory\Hegyesy_Prime_Mesh_R2Q_ThetaBridge_Certificate_v1_2026-05\Prime_Mesh_R2Q_Final_Conditional_RH_Assembly_Update_v5.md,823,certificate result statement,"\text{Final conditional RH assembly, local obstruction stack closed in audited/certificate form.}",candidate_set,True,False
