candidate_id,block_id,E_theta,E_theta_sign,DeltaD,DeltaD_sign,Q_delta_D,Q_R2Q,sign_consistent,sign_inconsistent_flag,sign_inconsistent_positive_harmless,sign_inconsistent_threshold_relevant,sign_inconsistent_forbidden,row_status
hexc_01297,1298,18.00514803359677,positive,-18.681797968596584,negative,0.05172210096269632,0.0521564528207961,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01298,1299,19.22052861535005,positive,-19.89717855035088,negative,0.04866385251749314,0.0495427167337329,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01299,1300,18.00372256430682,positive,-18.68037249930694,negative,0.051725913482060286,0.0520211942136487,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01300,1301,17.5133326573315,positive,-18.189982592331944,negative,0.05307170910910392,0.054225219869463,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01301,1302,18.00519699465282,positive,-18.68184692965224,negative,0.051721970022836315,0.0527055774267524,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01302,1303,16.227873736122326,positive,-16.904523671122206,negative,0.056956012625796255,0.0592436076200475,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01303,1304,19.21934474031213,positive,-19.89599467531116,negative,0.048666655556454365,0.0505596791837698,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01304,1305,16.337182667944138,positive,-17.01383260294415,negative,0.05660373713757182,0.0584477315502231,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01305,1306,14.003765785800727,positive,-14.680415720800738,negative,0.0652135439505042,0.0683376306427934,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01306,1307,19.22023148391672,positive,-19.89688141891565,negative,0.048664555999728895,0.0498401401261492,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01307,1308,16.24259518794879,positive,-16.919245122948723,negative,0.0569083138594443,0.0583182528591598,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01308,1309,14.003281721652169,positive,-14.67993165665223,negative,0.06521560164773493,0.0663858194344287,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01309,1310,16.242647611713153,positive,-16.919297546713096,negative,0.05690814414465416,0.0595914878654254,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01310,1311,18.003771327281537,positive,-18.680421262281925,negative,0.05172578305272283,0.0535436359751333,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01311,1312,17.50253821318036,positive,-18.1791881481804,negative,0.05310212061206202,0.0541566545571068,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01312,1313,19.220432081292174,positive,-19.897082016292188,negative,0.0486640810673015,0.0503872665449815,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01313,1314,16.33966385432573,positive,-17.016313789325523,negative,0.05659579144493085,0.0578964651790368,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01314,1315,15.908950271959448,positive,-16.585600206959043,negative,0.05800933658603688,0.0601179768373061,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01315,1316,16.496680847684278,positive,-17.173330782683934,negative,0.05609745967390173,0.0573527406205413,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01316,1317,18.048877195762188,positive,-18.7255271307622,negative,0.051605416566812355,0.0529843065624039,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01317,1318,19.22023140453759,positive,-19.896881339536776,negative,0.0486645561876686,0.0494478777454631,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01318,1319,19.21931942538192,positive,-19.89596936038288,negative,0.048666715497675046,0.0503036784341892,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01319,1320,18.005009264136387,positive,-18.681659199136448,negative,0.051722472086838535,0.0526234060396044,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01320,1321,16.242533796032262,positive,-16.919183731032263,negative,0.05690851260869107,0.0572404470284414,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01321,1322,16.24889671088637,positive,-16.925546645886243,negative,0.056887920784901375,0.0585806801571067,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01322,1323,17.5143039652784,positive,-18.190953900278146,negative,0.05306897432239551,0.0549911817700453,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01323,1324,17.505300594353937,positive,-18.181950529353344,negative,0.05309433475807248,0.0538629340791559,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01324,1325,17.14656201869756,positive,-17.823211953696955,negative,0.0541249187125969,0.0558149218049393,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01325,1326,17.50270898990873,positive,-18.17935892490914,negative,0.05310163920654607,0.0538273325308029,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01326,1327,19.220426684580108,positive,-19.89707661957982,negative,0.04866409384438339,0.0499183874873,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01327,1328,19.220528681479667,positive,-19.897178616480232,negative,0.04866385236092766,0.0494935673334156,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01328,1329,19.219806056957204,positive,-19.896455991958646,negative,0.048665563267210506,0.049709562660962,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01329,1330,17.51333220157603,positive,-18.189982136575964,negative,0.05307171039238055,0.0545746808720723,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01330,1331,16.24369972822304,positive,-16.920349663223078,negative,0.0569047382748141,0.0585632845316376,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01331,1332,18.00553072880534,positive,-18.68218066380541,negative,0.05172107751270958,0.0527462500459147,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01332,1333,18.005329953295192,positive,-18.681979888295245,negative,0.051721614445904646,0.052928728109095,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01333,1334,17.512994703203912,positive,-18.1896446382043,negative,0.053072660709096706,0.0547446275199418,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01334,1335,18.0036909139882,positive,-18.68034084898773,negative,0.05172599813947127,0.0529566148345837,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01335,1336,16.525892835378563,positive,-17.202542770378386,negative,0.05600571456589194,0.0564929886994933,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01336,1337,17.514299375713826,positive,-18.190949310713226,negative,0.05306898724397791,0.0541177557023,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01337,1338,19.22023227440014,positive,-19.896882209399337,negative,0.04866455412817034,0.0494467000853943,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01338,1339,19.220283551956538,positive,-19.896933486956183,negative,0.048664432723046325,0.0494887973511942,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01339,1340,18.00552066591338,positive,-18.6821706009132,negative,0.05172110442359789,0.0527362003664106,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01340,1341,17.51299543265871,positive,-18.18964536765816,negative,0.05307265865508268,0.0541830118855111,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01341,1342,17.99737238047391,positive,-18.67402231547385,negative,0.051742904331079545,0.05302054803335,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01342,1343,17.50268997521181,positive,-18.17933991021164,negative,0.053101692806975555,0.0543539863466006,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01343,1344,15.363679837161056,positive,-16.040329772161158,negative,0.059903382399430646,0.0616775499862131,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01344,1345,19.22052886333608,positive,-19.89717879833552,negative,0.04866385193037165,0.0498183210010096,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01345,1346,19.22045754994098,positive,-19.897107484941444,negative,0.04866402076863597,0.049331855490779,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01346,1347,16.25011179969641,positive,-16.926761734696356,negative,0.05688399017800507,0.0577898285461326,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01347,1348,17.502700459134967,positive,-18.179350394134417,negative,0.05310166325388411,0.0547403112391326,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01348,1349,18.005524621990407,positive,-18.682174556990503,negative,0.05172109384397763,0.053549907961841,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01349,1350,18.049260373620047,positive,-18.72591030862077,negative,0.051604396443009876,0.0521716934346017,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01350,1351,17.505121455444257,positive,-18.181771390444737,negative,0.05309483959724532,0.0544069612487653,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01351,1352,19.21968939591515,positive,-19.896339330915,negative,0.04866583948846868,0.050155433312829,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01352,1353,17.99737404326372,positive,-18.674023978263,negative,0.05174289988057892,0.0537108569243626,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01353,1354,18.00552755282048,positive,-18.68217748782081,negative,0.051721086006147964,0.0527741458847167,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01354,1355,16.33969274112829,positive,-17.01634267612826,negative,0.05659569895164924,0.0584126910881438,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01355,1356,19.21962318211373,positive,-19.896273117114102,negative,0.04866599626593533,0.0493727444809386,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01356,1357,19.219422134411023,positive,-19.896072069412185,negative,0.04866647230202521,0.0502871937555969,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01357,1358,17.51140085092633,positive,-18.188050785926865,negative,0.05307714908520416,0.0535116384711465,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01358,1359,18.00230693314166,positive,-18.67895686814154,negative,0.05172970024477243,0.0521002272389071,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01359,1360,18.00514585972381,positive,-18.681795794724167,negative,0.05172210677644845,0.0529308585804796,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01360,1361,18.048867271623,positive,-18.725517206623408,negative,0.051605442988110165,0.0522054063825808,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01361,1362,18.04887407980652,positive,-18.72552401480698,negative,0.05160542486250142,0.0521111993927147,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01362,1363,19.219405269098782,positive,-19.89605520409896,negative,0.048666512235741276,0.0499190291734341,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01363,1364,19.21961845617099,positive,-19.89626839117045,negative,0.04866600745580386,0.0507092541027113,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01364,1365,18.00240410299975,positive,-18.679054037999776,negative,0.051729440301162374,0.0531472480322193,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01365,1366,16.52568228909902,positive,-17.202332224098882,negative,0.056006374748235714,0.0582185007319345,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01366,1367,17.514319500433903,positive,-18.190969435433544,negative,0.05306893058434757,0.0545469035286039,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01367,1368,17.50535094669769,positive,-18.182000881697604,negative,0.05309419285966716,0.0548551884607386,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01368,1369,14.055943248635216,positive,-14.732593183635233,negative,0.06499250234884901,0.0653525952476683,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01369,1370,16.2299814883438,positive,-16.906631423343697,negative,0.056949178425750036,0.0575329823642898,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01370,1371,17.502637001160096,positive,-18.17928693615977,negative,0.05310184213582712,0.0545025391870085,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01371,1372,14.777559628332542,positive,-15.45420956333237,negative,0.062082205455586,0.0641203855136659,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01372,1373,17.99735833653076,positive,-18.67400827153051,negative,0.05174294192007708,0.052388894647438,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01373,1374,17.50250100622384,positive,-18.17915094122418,negative,0.0531022254965633,0.0535427410084577,False,True,True,False,False,sign_inconsistent_positive_harmless
hexc_01374,1375,19.21933470975736,positive,-19.89598464475785,negative,0.048666679306995586,0.0504467663969889,False,True,True,False,False,sign_inconsistent_positive_harmless
