block_id,p_star_proj,depth_bin,y,h,D_y,D_y_plus_h,observed_delta,denom_sqrt_h_logB,Q_max,is_tail,mu_bin,scale_bin,hi,p_star_fcl,theta_local_sign,near_forbidden_R2Q,forbidden_R2Q,finite_certificate_flag,covered_flag,B3_block_pass,positive_harmless_flag,negative_transfer_flag,O2_B3_repaid_flag,Q_R2Q,E_theta_local,x,post_P0,source_coordinate,side,p_star,right_endpoint,E_theta,E_theta_sign,post_P0_flag,finite_zone_flag,near_forbidden_flag,forbidden_flag,D_start,D_end,DeltaD,DeltaD_sign,Q_delta_D,bridge_excursion_raw,bridge_excursion_signed,bridge_excursion_argmax,bridge_path_n_samples,Q_exc,candidate_id,right_endpoint_hexc,C_minus_flag,O2_applicable_flag,B3_applicable_flag,coordinate_available_flag,endpoint_exclusion_flag,endpoint_exclusion_Q,endpoint_exclusion_harmful_flag,Q_formula_sum,formula_residual,abs_formula_residual,formula_residual_frac,primitive_available_flag,instrumentation_gap_flag,threshold_relevant_flag,pos_harm_antecedent,pos_harm_consequent,pos_harm_prim_violation,pos_harm_instrumentation_gap,neg_transfer_antecedent,neg_transfer_consequent,neg_transfer_prim_violation,sign_consistent,sign_inconsistent_flag,sign_inconsistent_positive_harmless,sign_inconsistent_threshold_relevant,sign_inconsistent_forbidden,formula_residual_cap_violation,threshold_relevant_missing_primitives,positive_missing_primitive_rows_flag,row_status
1159,179471161,0.50-0.55,179471160,1,-6701.427084470722,-6720.109259495754,-18.68217502503194,361.2099839478468,0.0528393789272466,False,0.50-1.00,100M<=p<500M,179471161,179471161,positive,False,False,True,True,True,True,False,False,0.0528393789272466,18.00552509003229,179471161,False,theta_local,positive,179471161,179471161,18.00552509003229,positive,False,True,False,False,-6701.427084470722,-6720.109259495754,-18.68217502503194,negative,0.05172109259230597,0.0,0.0,179471160,2,0.0,hexc_01158,179471161,False,True,True,True,False,0.0,False,0.05172109259230597,0.001118286334940627,0.001118286334940627,0.0211638811364602,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
1160,604676123,0.50-0.55,604676122,1,-12333.677787005056,-12353.574640478824,-19.896853473768715,408.8566311492251,0.0495283809568822,True,0.50-1.00,p>=500M,604676123,604676123,positive,False,False,False,True,True,True,False,False,0.0495283809568822,19.22020353876848,604676123,True,theta_local,positive,604676123,604676123,19.22020353876848,positive,True,False,False,False,-12333.677787005056,-12353.574640478824,-19.896853473768715,negative,0.04866462216313359,0.0,0.0,604676122,2,0.0,hexc_01159,604676123,False,True,True,True,False,0.0,False,0.04866462216313359,0.0008637587937486146,0.0008637587937486146,0.017439673517706443,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
1161,33876413,0.50-0.55,33876412,1,-2914.688869476023,-2931.703748959494,-17.014879483471304,300.6142038754844,0.0585377659146537,False,>=1.00,p<100M,33876413,33876413,positive,False,False,True,True,True,True,False,False,0.0585377659146537,16.338229548471332,33876413,False,theta_local,positive,33876413,33876413,16.338229548471332,positive,False,True,False,False,-2914.688869476023,-2931.703748959494,-17.014879483471304,negative,0.056600384360144654,0.0,0.0,33876412,2,0.0,hexc_01160,33876413,False,True,True,True,False,0.0,False,0.056600384360144654,0.0019373815545090448,0.0019373815545090448,0.03309626741365034,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
1162,40835593,0.50-0.55,40835592,1,-3193.8197367636017,-3211.021451335127,-17.201714571525372,307.1278905143904,0.0573022479213347,False,0.50-1.00,p<100M,40835593,40835593,positive,False,False,True,True,True,True,False,False,0.0573022479213347,16.52506463652532,40835593,False,theta_local,positive,40835593,40835593,16.52506463652532,positive,False,True,False,False,-3193.8197367636017,-3211.021451335127,-17.201714571525372,negative,0.056008311530142164,0.0,0.0,40835592,2,0.0,hexc_01161,40835593,False,True,True,True,False,0.0,False,0.056008311530142164,0.0012939363911925322,0.0012939363911925322,0.022580901066374667,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
1163,33925349,0.50-0.55,33925348,1,-2906.803031069068,-2923.819354055099,-17.016322986031355,300.66426151664945,0.0586968995381285,False,>=1.00,p<100M,33925349,33925349,positive,False,False,True,True,True,True,False,False,0.0586968995381285,16.339673051030964,33925349,False,theta_local,positive,33925349,33925349,16.339673051030964,positive,False,True,False,False,-2906.803031069068,-2923.819354055099,-17.016322986031355,negative,0.056595761997769285,0.0,0.0,33925348,2,0.0,hexc_01162,33925349,False,True,True,True,False,0.0,False,0.056595761997769285,0.0021011375403592117,0.0021011375403592117,0.035796397371795574,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
1164,604356979,0.50-0.55,604356978,1,-12301.203182092362,-12321.09950763351,-19.896325541147235,408.8352816178215,0.0497916518374952,True,0.50-1.00,p>=500M,604356979,604356979,positive,False,False,False,True,True,True,False,False,0.0497916518374952,19.21967560614713,604356979,True,theta_local,positive,604356979,604356979,19.21967560614713,positive,True,False,False,False,-12301.203182092362,-12321.09950763351,-19.896325541147235,negative,0.04866587213905448,0.0,0.0,604356978,2,0.0,hexc_01163,604356979,False,True,True,True,False,0.0,False,0.04866587213905448,0.0011257796984407153,0.0011257796984407153,0.022609808208711727,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
1165,179410001,0.50-0.55,179410000,1,-6715.653257842399,-6734.335092030367,-18.68183418796889,361.19702848931576,0.0523424802961385,False,0.25-0.50,100M<=p<500M,179410001,179410001,positive,False,False,True,True,True,True,False,False,0.0523424802961385,18.0051842529694,179410001,False,theta_local,positive,179410001,179410001,18.0051842529694,positive,False,True,False,False,-6715.653257842399,-6734.335092030367,-18.68183418796889,negative,0.05172200409871727,9.094947017729282e-13,9.094947017729282e-13,179410001,2,2.518001616948051e-15,hexc_01164,179410001,False,True,True,True,False,0.0,False,0.05172200409871979,0.0006204761974187081,0.0006204761974187081,0.011854161169058757,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
1166,109568141,0.50-0.55,109568140,1,-5229.188151576808,-5247.376858717723,-18.18870714091463,342.6962619950601,0.0550760585666167,False,>=1.00,100M<=p<500M,109568141,109568141,positive,False,False,True,True,True,True,False,False,0.0550760585666167,17.512057205914747,109568141,False,theta_local,positive,109568141,109568141,17.512057205914747,positive,False,True,False,False,-5229.188151576808,-5247.376858717723,-18.18870714091463,negative,0.05307530066136763,0.0,0.0,109568140,2,0.0,hexc_01165,109568141,False,True,True,True,False,0.0,False,0.05307530066136763,0.002000757905249069,0.002000757905249069,0.03632718021804469,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
1167,180641137,0.50-0.55,180641136,1,-6723.395571229754,-6742.084244117386,-18.68867288763249,361.4570167514363,0.0527240326383938,False,0.50-1.00,100M<=p<500M,180641137,180641137,positive,False,False,True,True,True,True,False,False,0.0527240326383938,18.0120229526328,180641137,False,theta_local,positive,180641137,180641137,18.0120229526328,positive,False,True,False,False,-6723.395571229754,-6742.084244117386,-18.68867288763249,negative,0.051703721387387415,0.0,0.0,180641136,2,0.0,hexc_01166,180641137,False,True,True,True,False,0.0,False,0.051703721387387415,0.0010203112510063853,0.0010203112510063853,0.019351919797261325,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
1168,604866191,0.50-0.55,604866190,1,-12305.32490920326,-12325.222076957893,-19.89716775463239,408.8693408940625,0.0499181365283003,True,>=1.00,p>=500M,604866191,604866191,positive,False,False,False,True,True,True,False,False,0.0499181365283003,19.22051781963217,604866191,True,theta_local,positive,604866191,604866191,19.22051781963217,positive,True,False,False,False,-12305.32490920326,-12325.222076957893,-19.89716775463239,negative,0.0486638780768542,0.0,0.0,604866190,2,0.0,hexc_01167,604866191,False,True,True,True,False,0.0,False,0.0486638780768542,0.0012542584514461039,0.0012542584514461039,0.025126307564286215,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
1169,179436911,0.50-0.55,179436910,1,-6701.110691952542,-6719.792676120902,-18.68198416836003,361.20272932173305,0.0526897268156398,False,0.50-1.00,100M<=p<500M,179436911,179436911,positive,False,False,True,True,True,True,False,False,0.0526897268156398,18.0053342333602,179436911,False,theta_local,positive,179436911,179436911,18.0053342333602,positive,False,True,False,False,-6701.110691952542,-6719.792676120902,-18.68198416836003,negative,0.05172160299962596,0.0,0.0,179436910,2,0.0,hexc_01168,179436911,False,True,True,True,False,0.0,False,0.05172160299962596,0.0009681238160138411,0.0009681238160138411,0.018374052676364886,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
1170,40835407,0.50-0.55,40835406,1,-3192.215260580356,-3209.416970597021,-17.201710016664947,307.1277308659669,0.0577275682750923,False,>=1.00,p<100M,40835407,40835407,positive,False,False,True,True,True,True,False,False,0.0577275682750923,16.525060081664968,40835407,False,theta_local,positive,40835407,40835407,16.525060081664968,positive,False,True,False,False,-3192.215260580356,-3209.416970597021,-17.201710016664947,negative,0.05600832581337931,4.547473508864641e-13,-4.547473508864641e-13,40835407,2,1.4806456896753477e-15,hexc_01169,40835407,False,True,True,True,False,0.0,False,0.05600832581338079,0.001719242461711512,0.001719242461711512,0.02978200040435989,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
1171,109710487,0.50-0.55,109710486,1,-5253.858738135534,-5272.048743588292,-18.19000545275867,342.7443325269488,0.053558207608188,False,0.25-0.50,100M<=p<500M,109710487,109710487,positive,False,False,True,True,True,True,False,False,0.053558207608188,17.5133555177593,109710487,False,theta_local,positive,109710487,109710487,17.5133555177593,positive,False,True,False,False,-5253.858738135534,-5272.048743588292,-18.19000545275867,negative,0.05307164474070027,0.0,0.0,109710486,2,0.0,hexc_01170,109710487,False,True,True,True,False,0.0,False,0.05307164474070027,0.00048656286748773037,0.00048656286748773037,0.00908474889688699,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
1172,108553853,0.50-0.55,108553852,1,-5205.682461671916,-5223.861868555738,-18.179406883821684,342.3520147071866,0.0549840791501077,False,>=1.00,100M<=p<500M,108553853,108553853,positive,False,False,True,True,True,True,False,False,0.0549840791501077,17.50275694882216,108553853,False,theta_local,positive,108553853,108553853,17.50275694882216,positive,False,True,False,False,-5205.682461671916,-5223.861868555738,-18.179406883821684,negative,0.05310150401588995,0.0,0.0,108553852,2,0.0,hexc_01171,108553853,False,True,True,True,False,0.0,False,0.05310150401588995,0.0018825751342177524,0.0018825751342177524,0.03423854983691338,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
1173,76018253,0.50-0.55,76018252,1,-4357.266274850887,-4375.089408826354,-17.8231339754675,329.29488303091586,0.0557750751240321,False,>=1.00,p<100M,76018253,76018253,positive,False,False,True,True,True,True,False,False,0.0557750751240321,17.146484040466788,76018253,False,theta_local,positive,76018253,76018253,17.146484040466788,positive,False,True,False,False,-4357.266274850887,-4375.089408826354,-17.8231339754675,negative,0.05412514707613654,9.094947017729282e-13,9.094947017729282e-13,76018253,2,2.7619460509124898e-15,hexc_01172,76018253,False,True,True,True,False,0.0,False,0.0541251470761393,0.0016499280478927958,0.0016499280478927958,0.029581816684669648,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
1174,604873349,0.50-0.55,604873348,1,-12337.11464127481,-12357.011820863394,-19.89717958858455,408.8698194714888,0.0492944218218632,True,0.50-1.00,p>=500M,604873349,604873349,positive,False,False,False,True,True,True,False,False,0.0492944218218632,19.220529653584467,604873349,True,theta_local,positive,604873349,604873349,19.220529653584467,positive,True,False,False,False,-12337.11464127481,-12357.011820863394,-19.89717958858455,negative,0.04866385005942463,0.0,0.0,604873348,2,0.0,hexc_01173,604873349,False,True,True,True,False,0.0,False,0.04866385005942463,0.000630571762438567,0.000630571762438567,0.012791949659482446,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
1175,17586113,0.50-0.55,17586112,1,-2091.6717257593814,-2108.030995808848,-16.359270049465977,278.30981388359334,0.0608489823387839,False,>=1.00,p<100M,17586113,17586113,positive,False,False,True,True,True,True,False,False,0.0608489823387839,15.682620114466232,17586113,False,theta_local,positive,17586113,17586113,15.682620114466232,positive,False,True,False,False,-2091.6717257593814,-2108.030995808848,-16.359270049465977,negative,0.058780787573335276,4.547473508864641e-13,-4.547473508864641e-13,17586113,2,1.6339608889130588e-15,hexc_01174,17586113,False,True,True,True,False,0.0,False,0.05878078757333691,0.002068194765446993,0.002068194765446993,0.03398897871343311,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
1176,108582377,0.50-0.55,108582376,1,-5203.829403213712,-5222.009072826606,-18.17966961289403,342.3617372005592,0.0551686357806357,False,>=1.00,100M<=p<500M,108582377,108582377,positive,False,False,True,True,True,True,False,False,0.0551686357806357,17.50301967789472,108582377,False,theta_local,positive,108582377,108582377,17.50301967789472,positive,False,True,False,False,-5203.829403213712,-5222.009072826606,-18.17966961289403,negative,0.053100763425102566,0.0,0.0,108582376,2,0.0,hexc_01175,108582377,False,True,True,True,False,0.0,False,0.053100763425102566,0.002067872355533136,0.002067872355533136,0.037482753130882444,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
1177,109526147,0.50-0.55,109526146,1,-5233.922461350835,-5252.110785149939,-18.188323799104182,342.68206925096086,0.0541493262269027,False,0.50-1.00,100M<=p<500M,109526147,109526147,positive,False,False,True,True,True,True,False,False,0.0541493262269027,17.511673864104264,109526147,False,theta_local,positive,109526147,109526147,17.511673864104264,positive,False,True,False,False,-5233.922461350835,-5252.110785149939,-18.188323799104182,negative,0.05307638021113993,0.0,0.0,109526146,2,0.0,hexc_01176,109526147,False,True,True,True,False,0.0,False,0.05307638021113993,0.0010729460157627713,0.0010729460157627713,0.01981457740151355,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
1178,33388547,0.50-0.55,33388546,1,-2886.940643570461,-2903.941017000411,-17.000373429950287,300.1113957294905,0.0581067238097937,False,0.50-1.00,p<100M,33388547,33388547,positive,False,False,True,True,True,True,False,False,0.0581067238097937,16.323723494950226,33388547,False,theta_local,positive,33388547,33388547,16.323723494950226,positive,False,True,False,False,-2886.940643570461,-2903.941017000411,-17.000373429950287,negative,0.05664687736574257,0.0,0.0,33388546,2,0.0,hexc_01177,33388547,False,True,True,True,False,0.0,False,0.05664687736574257,0.00145984644405113,0.00145984644405113,0.025123537317811702,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
1179,179642423,0.50-0.55,179642422,1,-6699.878881125291,-6718.562009954471,-18.68312882918053,361.24623995491487,0.0534641342034545,False,>=1.00,100M<=p<500M,179642423,179642423,positive,False,False,True,True,True,True,False,False,0.0534641342034545,18.00647889418013,179642423,False,theta_local,positive,179642423,179642423,18.00647889418013,positive,False,True,False,False,-6699.878881125291,-6718.562009954471,-18.68312882918053,negative,0.05171854198818032,0.0,0.0,179642422,2,0.0,hexc_01178,179642423,False,True,True,True,False,0.0,False,0.05171854198818032,0.0017455922152741776,0.0017455922152741776,0.03264977991846708,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,sign_inconsistent_positive_harmless
