block_id,y,h,p_star,E_theta,E_theta_sign,delta_D_raw,Q_delta_D_best,Q_exc_best,Q_R2Q,Q_R2Q_formula,formula_residual,sign_consistent,sign_inconsistent_flag,sign_inconsistent_positive_harmless,neg_transfer_antecedent,neg_transfer_prim_pass,neg_transfer_prim_violation,pos_harm_antecedent,pos_harm_prim_pass,pos_harm_prim_violation,pos_harm_instrumentation_gap,route_A_alpha,primitive_full_available,row_status,channel
1300,179147950,1,179147951,18.00372256430682,positive,,,,0.0520211942136487,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1301,109707978,1,109707979,17.5133326573315,positive,,,,0.054225219869463,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1302,179412286,1,179412287,18.00519699465282,positive,,,,0.0527055774267524,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1303,30336850,1,30336851,16.227873736122326,positive,,,,0.0592436076200475,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1304,604157050,1,604157051,19.21934474031213,positive,,,,0.0505596791837698,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1305,33840966,1,33840967,16.337182667944138,positive,,,,0.0584477315502231,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1306,3281350,1,3281351,14.003765785800727,positive,,,,0.0683376306427934,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1307,604693020,1,604693021,19.22023148391672,positive,,,,0.0498401401261492,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1308,30786756,1,30786757,16.24259518794879,positive,,,,0.0583182528591598,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1309,3279762,1,3279763,14.003281721652169,positive,,,,0.0663858194344287,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1310,30788370,1,30788371,16.242647611713153,positive,,,,0.0595914878654254,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1311,179156686,1,179156687,18.003771327281537,positive,,,,0.0535436359751333,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1312,108530110,1,108530111,17.50253821318036,positive,,,,0.0541566545571068,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1313,604814332,1,604814333,19.220432081292174,positive,,,,0.0503872665449815,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1314,33925036,1,33925037,16.33966385432573,positive,,,,0.0578964651790368,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1315,22052802,1,22052803,15.908950271959448,positive,,,,0.0601179768373061,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1316,39692818,1,39692819,16.496680847684278,positive,,,,0.0573527406205413,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1317,187422726,1,187422727,18.048877195762188,positive,,,,0.0529843065624039,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1318,604692972,1,604692973,19.22023140453759,positive,,,,0.0494478777454631,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1319,604141756,1,604141757,19.21931942538192,positive,,,,0.0503036784341892,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1320,179378608,1,179378609,18.005009264136387,positive,,,,0.0526234060396044,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1321,30784866,1,30784867,16.242533796032262,positive,,,,0.0572404470284414,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1322,30981372,1,30981373,16.24889671088637,positive,,,,0.0585806801571067,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1323,109814590,1,109814591,17.5143039652784,positive,,,,0.0549911817700453,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1324,108830326,1,108830327,17.505300594353937,positive,,,,0.0538629340791559,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1325,76024180,1,76024181,17.14656201869756,positive,,,,0.0558149218049393,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1326,108548646,1,108548647,17.50270898990873,positive,,,,0.0538273325308029,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1327,604811068,1,604811069,19.220426684580108,positive,,,,0.0499183874873,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1328,604872760,1,604872761,19.220528681479667,positive,,,,0.0494935673334156,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1329,604435822,1,604435823,19.219806056957204,positive,,,,0.049709562660962,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1330,109707928,1,109707929,17.51333220157603,positive,,,,0.0545746808720723,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1331,30820780,1,30820781,16.24369972822304,positive,,,,0.0585632845316376,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1332,179472172,1,179472173,18.00553072880534,positive,,,,0.0527462500459147,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1333,179436142,1,179436143,18.005329953295192,positive,,,,0.052928728109095,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1334,109670908,1,109670909,17.512994703203912,positive,,,,0.0547446275199418,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1335,179142280,1,179142281,18.0036909139882,positive,,,,0.0529566148345837,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1336,40869426,1,40869427,16.525892835378563,positive,,,,0.0564929886994933,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1337,109814086,1,109814087,17.514299375713826,positive,,,,0.0541177557023,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1338,604693498,1,604693499,19.22023227440014,positive,,,,0.0494467000853943,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1339,604724506,1,604724507,19.220283551956538,positive,,,,0.0494887973511942,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1340,179470366,1,179470367,18.00552066591338,positive,,,,0.0527362003664106,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1341,109670988,1,109670989,17.51299543265871,positive,,,,0.0541830118855111,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1342,178013932,1,178013933,17.99737238047391,positive,,,,0.05302054803335,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1343,108546582,1,108546583,17.50268997521181,positive,,,,0.0543539863466006,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1344,12783678,1,12783679,15.363679837161056,positive,,,,0.0616775499862131,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1345,604872870,1,604872871,19.22052886333608,positive,,,,0.0498183210010096,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1346,604829736,1,604829737,19.22045754994098,positive,,,,0.049331855490779,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1347,31019040,1,31019041,16.25011179969641,positive,,,,0.0577898285461326,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1348,108547720,1,108547721,17.502700459134967,positive,,,,0.0547403112391326,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1349,179471076,1,179471077,18.005524621990407,positive,,,,0.053549907961841,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1350,187494556,1,187494557,18.049260373620047,positive,,,,0.0521716934346017,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1351,108810832,1,108810833,17.505121455444257,positive,,,,0.0544069612487653,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1352,604365312,1,604365313,19.21968939591515,positive,,,,0.050155433312829,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1353,178014228,1,178014229,17.99737404326372,positive,,,,0.0537108569243626,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1354,179471602,1,179471603,18.00552755282048,positive,,,,0.0527741458847167,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1355,33926016,1,33926017,16.33969274112829,positive,,,,0.0584126910881438,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1356,604325296,1,604325297,19.21962318211373,positive,,,,0.0493727444809386,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1357,604203810,1,604203811,19.219422134411023,positive,,,,0.0502871937555969,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1358,109496248,1,109496249,17.51140085092633,positive,,,,0.0535116384711465,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1359,178894522,1,178894523,18.00230693314166,positive,,,,0.0521002272389071,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1360,179403112,1,179403113,18.00514585972381,positive,,,,0.0529308585804796,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1361,187420866,1,187420867,18.048867271623,positive,,,,0.0522054063825808,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1362,187422142,1,187422143,18.04887407980652,positive,,,,0.0521111993927147,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1363,604193620,1,604193621,19.219405269098782,positive,,,,0.0499190291734341,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1364,604322440,1,604322441,19.21961845617099,positive,,,,0.0507092541027113,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1365,178911906,1,178911907,18.00240410299975,positive,,,,0.0531472480322193,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1366,40860822,1,40860823,16.52568228909902,positive,,,,0.0582185007319345,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1367,109816296,1,109816297,17.514319500433903,positive,,,,0.0545469035286039,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1368,108835806,1,108835807,17.50535094669769,positive,,,,0.0548551884607386,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1369,3457108,1,3457109,14.055943248635216,positive,,,,0.0653525952476683,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1370,30400860,1,30400861,16.2299814883438,positive,,,,0.0575329823642898,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1371,108540832,1,108540833,17.502637001160096,positive,,,,0.0545025391870085,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1372,7113888,1,7113889,14.777559628332542,positive,,,,0.0641203855136659,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1373,178011432,1,178011433,17.99735833653076,positive,,,,0.052388894647438,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1374,108526072,1,108526073,17.50250100622384,positive,,,,0.0535427410084577,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1375,604150990,1,604150991,19.21933470975736,positive,,,,0.0504467663969889,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1376,179660890,1,179660891,18.006581693120733,positive,,,,0.053207259258924,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1377,604687078,1,604687079,19.22022165739484,positive,,,,0.0502780299133259,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1378,39699376,1,39699377,16.49684605283907,positive,,,,0.0571017256961637,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1379,604872550,1,604872551,19.22052833429916,positive,,,,0.0499198517893476,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1380,178912812,1,178912813,18.002409166931614,positive,,,,0.0534990594965381,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1381,604713540,1,604713541,19.220265417914835,positive,,,,0.0495332491346926,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1382,40395268,1,40395269,16.51422323211378,positive,,,,0.057959605317554,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1383,604813830,1,604813831,19.22043125128504,positive,,,,0.0494505928271106,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1384,604676182,1,604676183,19.220203637995144,positive,,,,0.0498626558030613,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1385,17998470,1,17998471,15.70579736780801,positive,,,,0.0602674255775238,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1386,178896670,1,178896671,18.00231894014483,positive,,,,0.0521533774390629,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1387,604150726,1,604150727,19.219334272780408,positive,,,,0.0494292859872481,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1388,12836826,1,12836827,15.36782870730725,positive,,,,0.0603526687466683,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
1389,604673086,1,604673087,19.22019851788621,positive,,,,0.0502840921991392,,,,False,,False,,False,False,,False,True,,False,instrumentation_gap,positive_harmless
